,Unnamed: 0,content,label
192,192,thưa bạn iphone s chạy android chứ không phải ios chạy dùng chíp mediatek chứ không phải apple a khuyến mãi thêm thẻ nhớ chứ không có bộ nhớ trong,neutral
193,193,lên đi bác bảo_đảm pin chờ và cam chụp tốt khá bất_ngờ luôn mình đang dùng rom viper bản mod đủ thứ mà pin quá đã,positive
194,194,cùng ủng_hộ viettel nghệ_an nào quay phát chưa đk đẹp,positive
195,195,có_khi bạn bật bluetooth nó mới ngốn pin như_thế dùng bt điều_độ chút thì thời_lượng pin sẽ khá hơn nhiều smartphone laptop cũng thế thôi bật bt để lâu cái nào chả nóng ran tốn pin vhr chỉ khá hơn chỗ có thêm cái chip gps tích_hợp vào mấy cái tính_năng còn lại toàn là thêm phần_mềm vô cho nó màu_mè thôi mà pin vhr thì nhỏ như hạt đậu nên gps chỉ trụ được max tám tiếng đã xác_định là chú_trọng vào chạy bộ hay điền_kinh thì ráng thêm ít tiền nữa quất hẳn con forerunner về kìa cho sướng,mix
196,196,mọi người cũng biết yamaha exciter vừa ra_mắt vào năm cho tới nay exciter mới trải qua có hai đời – một_số nguồn tin_đồn rằng exciter sẽ ra_mắt thời_gian tới liệu đây có phải là sự_thật,neutral
197,197,giữa ipad ba và ipad bốn thì cấu_hình ipad bốn mạnh_mẽ hơn nên hoạt_động mượt_mà hơn vi_xử_lý lõi kép a x có tần_số xung nhịp là ghz và đồ_hoạ lõi tứ được tích_hợp trên ipad trong khi đó chip a trên iphone năm có tốc_độ ghz với ba nhân đồ_hoạ vì_vậy đã xuất_hiện một_số khác_biệt nhỏ về điểm_chuẩn giữa iphone năm a và ipad bốn a x các kiểm_nghiệm khác cũng cho thấy ipad bốn được trang_bị gb dung_lượng ram,positive
198,198,cõ gb thì đủ chiến các games hiện_nay rồi bạn yên_tâm nhé muốn thì bên mình cũng đang có sẵn ram ddr,neutral
199,199,cuối tuần rồi ẻm cũng em thẹn quay clip nhưng chưa dám lộ diện trước đám đông vì xấu_hổ nên chỉ em thẹn tập một_mình quay một_mình và up một_mình hi_vọng một_mình lọt vào mắt_xanh của gia_đình nestlé hiiiiiiii công_nhận những thông_tin hữu_ích từ nestle là mình thấy đỡ mỏi khi ngồi nhiều,positive
200,200,apple hết_ý tưởng cho iphone vẫn dậm chân tại_chỗ,negative
201,201,thông_tin mới nhất từ vnpt cho biết dự_kiến h ngày tuyến cáp_quang biển aag sẽ hoạt_động trở_lại bình_thường và ngày sẽ hoàn_thành việc sửa_chữa thay_vì ngày như kế_hoạch trước_đây,neutral
202,202,samsung đang mạnh lên chúc_mừng samsung,positive
203,203,truoc không có kotex ban dem tôi rất sợ ngày đèn_đỏ nhưng từ khj kotex ra tôi rất yên_tâm không pai lo ngj hay sợ mỗi khj gặp đèn_đỏ tha_hồ quẩy mà không sợ tràn băng nói_chung la kotex rất tuyet vời không lời nào tả hết được tuyet tren cả tuyệt,positive
204,204,một thất_bại nữa của apple,negative
205,205,mình xin nêu thêm ý_kiến để phút mở thêm cuốn_hút hơn mời thêm nhiều hơn các bạn trẻ tham_gia đối_thoại,positive
206,206,dành cho các bạn muốn tìm_hiểu các thông_tin về pháp_luật nè cổng thông_tin pháp_luật – vilaw là kênh chuyên_sâu về pháp_luật cho thuê_bao di_động mạng vinaphone cập_nhật tin_tức tin text ảnh audio videos thông_tin hệ_thống văn_bản pháp_luật tìm_hiểu tình_huống pháp_luật xem clip … một_cách nhanh nhất tiếp_cận với pháp_luật một_cách đơn_giản thông_qua hình_thức tham_gia trả_lời các câu hỏi trắc_nghiệm về luật vinaphone vnpt vilaw congthongtinphapluat,neutral
207,207,dày thêm mm nữa ok nhưng pin khủng lên tí là ngon mà cam khả_năng cao không bị lồi,mix
208,208,asus là chuyên_gia nhái mà,negative
209,209,chẳng khoái chiếc này tí nào nhìn xấu động_cơ cũng chỉ có_thể là exciter thui,negative
210,210,chờ thế_hệ hai chắc sẽ có camera để facetime,neutral
211,211,kích_thước nhỏ cấu_hình khủng kèm máy_chiếu mini nữa thì toẹt vời,positive
212,212,phần viền màn_hình màu đen vẫn còn dày chán,negative
213,213,bí_thư đảng_uỷ khối doanh_nghiệp trung_ương phạm viết thanh đánh_giá vnpt là tập_đoàn tái cơ_cấu một_cách bài_bản và tới nay đã có kết_quả trong buổi làm_việc với đảng_uỷ tập_đoàn vnpt vừa diễn ra,neutral
214,214,buồn ơi_là buồn,negative
215,215,xin hỏi uber tôi có nhận mã giảm_giá khi giới_thiệu người_thân nhưng chưa dùng ngay hai tháng sau tôi mới dùng thì mã báo không dùng được là tại_sao,negative
216,216,sản_phẩm của sam sung rất hoa_lá_cành dùng một thời_gian sau máy bị đơ có cuộc_gọi đến không vuốt để nghe được,negative
217,217,giá vẫn cao quá so với giá xuất_xưởng,negative
218,218,có cách nào tăng độ_chính_xác của máy đếm bước chân của i không nhri các bác xài cái gì cũng hài_lòng pin bền push call nhanh mỗi cái đếm bước chân cùi bắp quá,mix
219,219,mình dùng bản d của nhà mạng at t mình root máy cài recovery rồi up rom đây mình đang dùng bản v thấy khá ổn,neutral
220,220,đây là bản test nên rất quan_trọng có_thể dẫn đến lộ các thông_tin bi quyết phát_triển app riêng của hãng bỏ k để mang về nghiên_cứu công_nghệ cũng không phải là quá nhiều đối_với các hãng công_nghệ,neutral
221,221,hãy để chúng_tôi hỗ_trợ bạn với đường truyền cáp_quang tốc_độ cao chúng_tôi tự_hào đưa đến khách_hàng những dịch_vụ tốt nhất đăng_ký ngay hôm_nay để khám_phá những ưu_đãi tuyệt_vời từ mua hàng vnpt fiber online – mang sự hài_lòng tới khách_hàng đăng_ký,positive
222,222,xiaomi nhái bạn ah cái dừng sản_xuất rồi còn nếu trước_kia thì giá nhập từ china về cũng không có giá đâu ah cái đồ nhái mua về dùng hỏng máy,negative
223,223,trời_ơi vertu mạ vàng mà có củ có_lẽ là con vaòtu đó,neutral
224,224,có bị điên mới mua cái đồng_hồ điện_tử đến triệu sao không phải là hàng của thuỵ_sỹ,negative
225,225,vẫn là uber bạn biết với diện_mạo và màu_sắc mới,positive
226,226,các pro cho em hỏi exciter đời bây_giờ mua giá tầm bao_nhiêu thì hợp_lý vậy các pro,neutral
227,227,giờ nói gì cũng chẳng ai tin đâu những sp như c và rồng đỏ đã bị tẩy_chay rồi,negative
228,228,ta là anh ba cả nhà đều biết mày dài trán rộng đó là thọ ta mở lộc tài ra cả nhà đều biết gia đình nestle năm nay chi hết bao_nhiêu quà tết đến với mọi nhà nhà nhà thi nhau làm câu chúc phúc mong răng năm mới mang lộc về nhà từ gia đình nestle,positive
229,229,nếu chưa bạn hãy nhanh chân ra cicrle không siêu_thị h mua một chai dầu_gội clear và đổi vé nhé nhanh chân để có cho mình một vé ngày_mai quẩy và tham_gia những trò_chơi cực hấp_dẫn từ clear diving và hiếu nhà mình nhé teamtrọnghiếu fctrọnghiếu cleardiving,positive
230,230,bất_cập giữa cục qlvsattp và đội qltt đã làm một thương_hiệu việt nữa phải rời khỏi cuộc_chơi đáng tiếc dù được “ minh_oan ” nhưng vietfoods gánh_chịu hậu_quả nặng_nề khi hơn chục tấn xúc_xích tồn_kho chỉ có_thể bán cho cá ăn với giá đồng kg,negative
231,231,cái vòng này đeo đo vớ_vẩn kinh,negative
232,232,chất_liệu cao_su thép thuỷ_tinh cũng được gọi là cao_cấp à,negative
233,233,nay hàng về đến tay mình trải_nghiệm được nửa ngày nên review cơ_bản cho anh_em tham_khảo mình sử_dụng a với iphone s plus ios thiết_kế nhìn bên ngoài không như tưởng_tượng nhỏ_nhắn xinh_xắn nên nữ xài cũng đc hợp với tay vừa và nhỏ về gia_công thì chưa sắc_sảo nhìn là biết hàng rẻ_tiền đặc_biệt chắc cái của mình xui hay sao đó ở phần màn_hình cuối sát chỗ cảm_ứng bị một dải mực đen bên trong làm che mất một phần thông_tin nhìn khó_chịu lắm nhưng ở trong hcm đổi trả phiền_phức nên chắc để xài tạm tính_năng sản_phẩm hoạt_động tốt mọi chức_năng chứ không hề lởm_khởm cái thọt cái có như nhiều bạn cm đâu nha cái này do các bạn chưa biết cách sử_dụng hoặc không rành_rọt về công_nghệ nên vậy thông_báo trên ios thì có mục stick other chứ không có ad từng app như android cơ_bản vì trên ios ứng_dụng muốn push thông_báo phải được cho_phép từ người dùng chứ không tự_do như bên android nên bên android có mục ad thêm để giới_hạn thông_báo zalo sms các kiểu nhanh không delay và full tiếng việt không hề bị lỗi hay thọt chữ nào cả các chữ ữ ở ố ồ ế ệ này_nọ hiện tốt hết tin nhắn dài hiển_thị hết luôn nhé cứ chạm cảm_ứng để qua trang đọc tiếp đo bước chân chuẩn mình cầm đi mười bước hiện đúng mười không hơn không kém các bạn mua về chạy bộ hay đi bộ khỏi phải lăn_tăn sợ sai_số quá nhiều nhé nhịp tim mình không có máy chuyên_dụng để so_sánh chỉ thấy là đo tốt và nên đo ở cổ_tay dưới ngay mạch sẽ chuẩn hơn vì ở đó ngay mạch_máu và da mỏng thông_báo cuộc_gọi cũng rất tốt không delay và rung tê_tái báo_thức rung tốt mà không biết ngủ say quá rung có biết gì không thì tí ngủ mới thử đc chú_ý nhớ set ngày nào báo_thức chứ chỉ set giờ nó không báo_thức đâu nhé chức_năng kiểm_soát giấc_ngủ thì mình chưa ngủ nên chưa rõ moveless cũng chưa rõ anti lost alert cũng không rõ lắm stick on cầm đi ra ngoài nhà xong chạy vào phòng thấy màn nó có sáng lên không biết có âm_thanh không nói_chung chưa rõ cần nghiên_cứu thêm pin rất tốt trong tờ giấy đi kèm trong hộp cũng có ghi rõ rồi mức tiêu_hao pin tuỳ vào việc bạn sử_dụng chức_năng đo nhịp tim thôi sport intelligent off mình thấy tắt là hay nhất khi nào đi tập gym thì bật chức_năng sport lên đo khoảng h tập là ok với mức giá rẻ gấp mấy lần fibit mà chức_năng tương_đương và có vài cái vượt_trội hơn thì không có gì phải phàn_nàn mọi chức_năng hoạt_động tốt cho bạn nào rành về công_nghệ và lởm_khởm với ai chưa rành chỉ hơi thất_vọng là cái của mình bị mực dính chỗ màn_hình làm hơi khó_chịu tips của mình sau khi kết_nối nếu các chức_năng chưa hoạt_động tốt bạn vào app vidonn chọn reboot bracelet sau đó reboot đt luôn sau khi máy mở bạn vào app pair với a trực_tiếp qua app chứ không pair qua setting bluetooth đt nhé,neutral
234,234,mùa cưới đến rồi các chủ thẻ gpbank muốn tổ_chức ngày lễ trọng_đại nhất trong cuộc_đời một_cách hoàn_hảo nhất với nhiều ưu_đãi thì hãy tìm đến với voan wedding event consultant ngay nhé null,positive
235,235,shows quá hay that đáng công đáng_giá nguyễn_cao_kỳ duyên mặc những bộ áo dạ_hội lụa thái tuấn do thái nguyễn_thiết_kế thật là lộng_lẫy duyên_dáng và đẹp riêng có một bà_cụ trong khán_giả đã đoán trúng câu trả_lời và đã được tặng bốn ngàn đô tiền thưởng bà_cụ rất may_mắn và được vui trong ngày mother s day,positive
236,236,kính gửi bqt và thành_viên club exciter hậu_giang,neutral
237,237,sh mode co may gi,neutral
238,238,nói_chung là hên xui tcs hiện_tại theo cảm_nhận của mình chỉ là thời_gian hỗ_trợ hơi lâu nhưng một_khi đã liên_lạc được thì hỗ_trợ tận_tình thái_độ tốt còn thời_gian ship hàng tcs gửi hàng tương_đối nhanh còn lại phụ_thuộc vào thơi gian ship của hãng vận_chuyển thôi còn chất_lượng hàng thì ở đâu cũng vạy thôi chênh nhau thời_gian bảo_hành thiết_nghĩ thưng hiệu tcs nó cũng hơi lớn_mạnh nên nó cũng kiêu nhưng nói thật bác nào có phản_hồi xấu thì cứ liên_hệ trực_tiếp của hàng cho ra lẽ rồi tính,mix
239,239,oh thi gội đầu bằng dầu_gội clear à ad,neutral
240,240,thiên_đường cô_tô với nét đẹp hoang_sơ,positive
241,241,cô_tô hoà dung cô jelly nguyen đinh đinh hà cô dim ha cho con xin một like nha,neutral
242,242,tài_khoản kmdk đấy chỉ sử_dụng được mạng vnpt thôi à sao không mở một tài_khoản kmdk cho ngoại mạng chứ có tk kmdk không gọi vnpt cũng chẳng làm gì được cứ thế hết,negative
243,243,hi mọi người mình là nvkd của vnpt ai có nhu_cầu hoà_mạng sim trả sau vinaphone gọi miễn_phí ba mạng mobi vina đt bàn vnpt hay có nhu_cầu lắp_đặt cáp_quang hoặc chuyển_đổi từ cáp đồng sang cáp_quang của nhà mạng vnpt thì liên_hệ mình nhé sđt hoặc zalo gặp khuyến nhé mình sẽ tư_vấn ký hợp_đồng và giao sim tận nơi trong địa_bàn tphcm cảm_ơn mọi người đã quan_tâm,neutral
244,244,chát sex cả viettel k nè,neutral
245,245,em dùng con pulse khi đá bóng có màn hiển_thị thì ngon quá,positive
